,Nation,Player,Position,Season,"reihenfolge ASC, saison_id DESC, verein_id ASC",Club(s),Squad,Apps,PPM,Goals,own goals,Substituted on,Substituted off,Yellow cards,Yellow/red cards,Red cards,Conceded goals,Matches without conceded goals,Minutes played
12255,Russia,IgorAkinfeev,Keeper,10/11,Europa League,zska-moskau,9,9,"2,11",0,0,0,1,0,0,0,5,5,786'
12256,Russia,IgorAkinfeev,Keeper,10/11,Russian Super Cup,zska-moskau,1,1,"0,00",0,0,0,0,0,0,0,1,0,90'
12257,Russia,IgorAkinfeev,Keeper,10/11,Europa League Qualifiers,zska-moskau,2,2,"3,00",0,0,0,0,0,0,0,1,1,180'
12258,Russia,IgorAkinfeev,Keeper,09/10,Premier Liga,zska-moskau,30,28,"2,07",0,0,0,0,2,0,0,22,10,2.520'
12259,Russia,IgorAkinfeev,Keeper,09/10,Champions League,zska-moskau,10,10,"1,40",0,0,0,0,0,0,0,14,0,900'
12260,Russia,IgorAkinfeev,Keeper,09/10,Russian Super Cup,zska-moskau,1,1,"0,00",0,0,0,0,0,0,0,1,0,90'
12261,Russia,IgorAkinfeev,Keeper,09/10,Russian Cup,zska-moskau,1,1,"0,00",0,0,0,0,0,0,0,1,0,90'
12262,Russia,IgorAkinfeev,Keeper,08/09,Premier Liga,zska-moskau,30,30,"1,73",0,0,0,0,4,0,0,30,10,2.700'
12263,Russia,IgorAkinfeev,Keeper,08/09,Russian Cup,zska-moskau,5,3,"3,00",0,0,0,0,0,0,0,2,2,300'
12264,Russia,IgorAkinfeev,Keeper,08/09,UEFA Cup,zska-moskau,10,10,"2,50",0,0,0,0,1,0,0,9,4,900'
12265,Russia,IgorAkinfeev,Keeper,08/09,Russian Super Cup,zska-moskau,1,1,"3,00",0,0,0,0,0,0,0,1,0,120'
12266,Russia,IgorAkinfeev,Keeper,07/08,Premier Liga,zska-moskau,30,30,"1,87",0,0,0,0,3,0,0,24,12,2.700'
12267,Russia,IgorAkinfeev,Keeper,07/08,Russian Cup,zska-moskau,1,1,"3,00",0,0,0,0,0,0,0,2,0,120'
12268,Russia,IgorAkinfeev,Keeper,07/08,Champions League,zska-moskau,3,3,"0,00",0,0,0,0,0,0,0,8,0,270'
12269,Russia,IgorAkinfeev,Keeper,06/07,Premier Liga,zska-moskau,10,10,"2,10",0,0,0,1,0,0,0,6,5,876'
12270,Russia,IgorAkinfeev,Keeper,06/07,Russian Super Cup,zska-moskau,1,1,"3,00",0,0,0,0,0,0,0,2,0,90'
12271,Russia,IgorAkinfeev,Keeper,06/07,UEFA Cup,zska-moskau,2,2,"0,50",0,0,0,0,0,0,0,1,1,180'
12272,Russia,IgorAkinfeev,Keeper,06/07,Champions League,zska-moskau,6,6,"1,33",0,0,0,0,0,0,0,5,4,540'
12273,Russia,IgorAkinfeev,Keeper,06/07,Champions League Qualification,zska-moskau,2,2,"3,00",0,0,0,0,0,0,0,0,2,180'
12274,Russia,IgorAkinfeev,Keeper,05/06,Premier Liga,zska-moskau,28,28,"1,96",0,0,0,0,1,0,1,25,12,2.491'
12275,Russia,IgorAkinfeev,Keeper,05/06,Russian Super Cup,zska-moskau,1,1,"3,00",0,0,0,0,0,0,0,2,0,90'
12276,Russia,IgorAkinfeev,Keeper,05/06,UEFA Cup,zska-moskau,6,6,"1,67",0,0,0,0,0,0,0,6,1,540'
12277,Russia,IgorAkinfeev,Keeper,05/06,UEFA Supercup,zska-moskau,1,1,"0,00",0,0,0,0,0,0,0,3,0,120'
12278,Russia,IgorAkinfeev,Keeper,04/05,Premier Liga,zska-moskau,29,29,"2,03",0,0,0,0,0,0,0,17,15,2.610'
12279,Russia,IgorAkinfeev,Keeper,04/05,UEFA Cup,zska-moskau,9,9,"2,00",0,0,0,0,1,0,0,5,5,810'
12280,Russia,IgorAkinfeev,Keeper,04/05,Champions League,zska-moskau,6,6,"1,17",0,0,0,0,1,0,0,5,2,540'
12281,Russia,IgorAkinfeev,Keeper,04/05,Champions League Qualification,zska-moskau,4,4,"2,00",0,0,0,0,0,0,0,2,2,360'
12282,Russia,IgorAkinfeev,Keeper,03/04,Premier Liga,zska-moskau,26,26,"2,04",0,0,1,0,0,0,1,14,15,2.252'
12283,Russia,IgorAkinfeev,Keeper,03/04,Russian Super Cup,zska-moskau,1,1,"3,00",0,0,0,0,0,0,0,1,0,120'
12284,Russia,IgorAkinfeev,Keeper,03/04,Champions League Qualification,zska-moskau,2,1,"0,00",0,0,0,0,0,0,0,2,0,90'
12285,Russia,IgorAkinfeev,Keeper,02/03,Premier Liga,zska-moskau,28,13,"1,92",0,0,2,0,0,0,0,11,6,1.038'
12286,Russia,IgorAkinfeev,Keeper,02/03,Russian Super Cup,zska-moskau,1,-,0,0,0,0,0,0,0,0,0,0,0
12287,Russia,IgorAkinfeev,Keeper,01/02,Premier Liga,zska-moskau,3,-,0,0,0,0,0,0,0,0,0,0,0
12288,Russia,AndreyLunev,Keeper,17/18,Premier Liga,zenit-st-petersburg,22,20,"1,85",0,0,0,2,1,0,0,12,12,1.742'
12289,Russia,AndreyLunev,Keeper,17/18,Europa League,zenit-st-petersburg,8,8,"1,75",0,0,0,0,0,0,0,7,2,720'
12290,Russia,AndreyLunev,Keeper,17/18,Europa League Qualifiers,zenit-st-petersburg,4,3,"2,00",0,0,0,0,0,0,0,1,2,300'
12291,Russia,AndreyLunev,Keeper,16/17,Premier Liga,zenit-st-petersburg,12,10,"2,20",0,0,0,1,0,0,0,12,12,855'
12292,Russia,AndreyLunev,Keeper,16/17,Premier Liga,fk-ufa,15,10,"1,70",0,0,1,0,0,0,0,12,12,888'
12293,Russia,AndreyLunev,Keeper,16/17,Russian Cup,fk-ufa,1,1,"3,00",0,0,0,0,0,0,0,1,0,120'
12294,Russia,AndreyLunev,Keeper,15/16,Premier Liga,fk-ufa,12,-,0,0,0,0,0,0,0,0,0,0,0
12295,Russia,AndreyLunev,Keeper,15/16,Russian Cup,fk-ufa,3,-,0,0,0,0,0,0,0,0,0,0,0
12296,Russia,AndreyLunev,Keeper,12/13,1.Division,torpedo-moskau,19,2,"0,00",0,0,0,0,0,0,0,6,0,180'
12297,Russia,AndreyLunev,Keeper,11/12,Russian Cup,torpedo-moskau,1,-,0,0,0,0,0,0,0,0,0,0,0
12298,Russia,AndreyLunev,Keeper,10/11,1.Division,torpedo-moskau,10,-,0,0,0,0,0,0,0,0,0,0,0
12299,Russia,AndreyLunev,Keeper,10/11,Russian Cup,torpedo-moskau,2,-,0,0,0,0,0,0,0,0,0,0,0
12300,Russia,VladimirGabulov,Keeper,17/18,JPL Playoff I,fc-brugge,10,5,"1,00",0,0,0,0,0,0,0,8,1,450'
12301,Russia,VladimirGabulov,Keeper,17/18,Jupiler Pro League,fc-brugge,9,4,"1,25",0,0,0,0,1,0,0,9,0,360'
12302,Russia,VladimirGabulov,Keeper,17/18,Beker van Belgie,fc-brugge,2,1,"0,00",0,0,0,0,0,0,0,4,0,90'
12303,Russia,VladimirGabulov,Keeper,17/18,Premier Liga,arsenal-tula,20,20,"1,25",0,1,0,0,2,0,0,23,6,1.800'
12304,Russia,VladimirGabulov,Keeper,16/17,Relegation Premier Liga,arsenal-tula,2,2,"1,50",0,0,0,0,1,0,0,2,1,180'
12305,Russia,VladimirGabulov,Keeper,16/17,Premier Liga,arsenal-tula,13,13,"1,23",0,0,0,1,2,0,0,16,6,1.125'
12306,Russia,VladimirGabulov,Keeper,15/16,Premier Liga,dinamo-moskau,29,23,"1,00",0,0,0,0,3,0,0,36,5,2.070'
12307,Russia,VladimirGabulov,Keeper,15/16,Russian Cup,dinamo-moskau,2,2,"3,00",0,0,0,0,0,0,0,0,2,180'
12308,Russia,VladimirGabulov,Keeper,14/15,Premier Liga,dinamo-moskau,27,22,"1,45",0,0,0,0,2,0,0,28,6,1.980'
12309,Russia,VladimirGabulov,Keeper,14/15,Europa League,dinamo-moskau,11,9,"2,22",0,0,0,0,0,0,0,7,4,810'
12310,Russia,VladimirGabulov,Keeper,14/15,Europa League Qualifiers,dinamo-moskau,1,1,"1,00",0,0,0,0,0,0,0,1,0,90'
12311,Russia,VladimirGabulov,Keeper,13/14,Premier Liga,dinamo-moskau,23,20,"1,70",0,0,0,0,3,0,0,33,6,1.800'
12312,Russia,VladimirGabulov,Keeper,13/14,Russian Cup,dinamo-moskau,1,1,"0,00",0,0,0,0,0,0,0,1,0,90'
12313,Russia,VladimirGabulov,Keeper,13/14,Premier Liga,anzhi-makhachkala,6,5,"0,40",0,0,0,0,1,0,0,33,6,450'
12314,Russia,VladimirGabulov,Keeper,12/13,Russian Cup,anzhi-makhachkala,3,3,"2,00",0,0,0,0,1,0,0,1,2,330'
12315,Russia,VladimirGabulov,Keeper,12/13,Premier Liga,anzhi-makhachkala,27,27,"1,63",0,0,1,0,1,0,1,30,6,2.391'
12316,Russia,VladimirGabulov,Keeper,12/13,Europa League,anzhi-makhachkala,11,11,"1,82",0,0,0,0,1,0,0,7,6,990'
12317,Russia,VladimirGabulov,Keeper,12/13,Europa League Qualifiers,anzhi-makhachkala,4,4,"3,00",0,0,0,0,0,0,0,0,4,360'
12318,Russia,VladimirGabulov,Keeper,11/12,Champions League,zska-moskau,6,6,"1,33",0,0,0,0,0,0,0,8,2,540'
12319,Russia,VladimirGabulov,Keeper,11/12,Russian Cup,dinamo-moskau,1,-,0,0,0,0,0,0,0,0,0,0,0
12320,Russia,VladimirGabulov,Keeper,10/11,Premier Liga,anzhi-makhachkala,12,11,"1,64",0,0,0,0,1,0,0,14,7,990'
12321,Russia,VladimirGabulov,Keeper,10/11,Premier Liga,zska-moskau,7,7,"1,43",0,0,0,0,0,0,0,14,7,630'
12322,Russia,VladimirGabulov,Keeper,10/11,Premier Liga,dinamo-moskau,12,-,0,0,0,0,0,0,0,0,14,7,0
12323,Russia,VladimirGabulov,Keeper,10/11,Russian Cup,dinamo-moskau,2,2,"3,00",0,0,0,0,0,0,0,2,0,180'
12324,Russia,VladimirGabulov,Keeper,09/10,Premier Liga,dinamo-moskau,30,21,"1,24",0,0,0,0,2,0,0,25,6,1.890'
12325,Russia,VladimirGabulov,Keeper,09/10,Europa League Qualifiers,dinamo-moskau,2,2,"0,50",0,0,0,0,0,0,0,2,1,180'
12326,Russia,VladimirGabulov,Keeper,09/10,Champions League Qualification,dinamo-moskau,2,2,"1,50",0,0,0,0,0,0,0,2,1,180'
12327,Russia,VladimirGabulov,Keeper,09/10,Russian Cup,dinamo-moskau,1,1,"0,00",0,0,0,0,0,0,0,2,0,90'
12328,Russia,VladimirGabulov,Keeper,08/09,Premier Liga,dinamo-moskau,23,23,"1,52",0,0,0,1,4,0,0,24,9,2.009'
12329,Russia,VladimirGabulov,Keeper,08/09,Russian Cup,dinamo-moskau,3,3,"2,00",0,0,0,0,1,0,0,2,2,300'
12330,Russia,VladimirGabulov,Keeper,07/08,Premier Liga,dinamo-moskau,12,12,"2,08",0,0,0,0,0,0,0,13,12,1.080'
12331,Russia,VladimirGabulov,Keeper,07/08,Russian Cup,amkar-perm,1,1,"0,00",0,0,0,0,0,0,0,2,0,120'
12332,Russia,VladimirGabulov,Keeper,07/08,Premier Liga,amkar-perm,10,10,"1,90",0,0,0,0,2,0,0,13,12,900'
12333,Russia,VladimirGabulov,Keeper,06/07,Premier Liga,kuban-krasnodar,29,29,"1,10",0,0,0,0,4,0,0,36,6,2.610'
12334,Russia,VladimirGabulov,Keeper,06/07,Champions League,zska-moskau,3,-,0,0,0,0,0,0,0,0,0,0,0
12335,Russia,VladimirGabulov,Keeper,06/07,Champions League Qualification,zska-moskau,1,-,0,0,0,0,0,0,0,0,0,0,0
12336,Russia,VladimirGabulov,Keeper,05/06,Premier Liga,zska-moskau,16,3,"1,33",0,0,2,0,0,0,0,2,1,162'
12337,Russia,VladimirGabulov,Keeper,05/06,Russian Super Cup,zska-moskau,1,-,0,0,0,0,0,0,0,0,0,0,0
12338,Russia,VladimirGabulov,Keeper,05/06,UEFA Cup,zska-moskau,1,-,0,0,0,0,0,0,0,0,0,0,0
12339,Russia,VladimirGabulov,Keeper,04/05,Premier Liga,zska-moskau,15,-,0,0,0,0,0,0,0,0,0,0,0
12340,Russia,VladimirGabulov,Keeper,04/05,UEFA Cup,zska-moskau,2,-,0,0,0,0,0,0,0,0,0,0,0
12341,Russia,VladimirGabulov,Keeper,03/04,Premier Liga,zska-moskau,5,-,0,0,0,0,0,0,0,0,0,0,0
12342,Russia,VladimirGabulov,Keeper,02/03,Premier Liga,alania-vladikavkaz,19,6,"0,50",0,0,0,0,0,0,0,8,1,540'
12343,Russia,VladimirGabulov,Keeper,01/02,Premier Liga,alania-vladikavkaz,28,24,"1,08",0,0,0,0,0,0,0,34,4,2.160'
12344,Russia,VladimirGabulov,Keeper,00/01,Premier Liga,alania-vladikavkaz,13,13,"1,08",0,0,0,0,2,0,0,35,7,1.170'
12345,Russia,VladimirGabulov,Keeper,00/01,Premier Liga,dinamo-moskau,17,11,"1,00",0,0,1,0,0,0,0,35,7,968'
12917,Mexico,GuillermoOchoa,Keeper,17/18,JPL Playoff I,standard-luttich,10,9,"2,00",0,0,0,0,1,0,0,9,3,810'
12918,Mexico,GuillermoOchoa,Keeper,17/18,Beker van Belgie,standard-luttich,6,-,0,0,0,0,0,0,0,0,0,0,0
12919,Mexico,GuillermoOchoa,Keeper,17/18,Jupiler Pro League,standard-luttich,30,29,"1,52",0,0,0,0,0,0,0,39,6,2.610'
12920,Mexico,GuillermoOchoa,Keeper,16/17,LaLiga,fc-granada,38,38,"0,53",0,0,0,0,2,0,0,82,3,3.420'
12921,Mexico,GuillermoOchoa,Keeper,16/17,Copa del Rey,fc-granada,1,1,"3,00",0,0,0,0,0,0,0,0,1,90'
12922,Mexico,GuillermoOchoa,Keeper,15/16,LaLiga,fc-malaga,38,11,"1,45",0,0,1,0,0,0,0,10,3,953'
12923,Mexico,GuillermoOchoa,Keeper,15/16,Copa del Rey,fc-malaga,2,2,"0,00",0,0,0,0,0,0,0,3,0,180'
12924,Mexico,GuillermoOchoa,Keeper,14/15,LaLiga,fc-malaga,37,-,0,0,0,0,0,0,0,0,0,0,0
12925,Mexico,GuillermoOchoa,Keeper,14/15,Copa del Rey,fc-malaga,6,6,"1,33",0,0,0,0,0,0,0,6,2,540'
12926,Mexico,GuillermoOchoa,Keeper,13/14,Ligue 1,ac-ajaccio,37,37,"0,59",0,0,0,0,1,0,0,71,2,3.330'
12927,Mexico,GuillermoOchoa,Keeper,13/14,Coupe de France,ac-ajaccio,1,1,"3,00",0,0,0,0,0,0,0,1,0,90'
12928,Mexico,GuillermoOchoa,Keeper,13/14,Coupe de la Ligue,ac-ajaccio,1,-,0,0,0,0,0,0,0,0,0,0,0
12929,Mexico,GuillermoOchoa,Keeper,12/13,Ligue 1,ac-ajaccio,38,38,"1,11",0,0,0,1,4,0,0,50,12,3.392'
12930,Mexico,GuillermoOchoa,Keeper,12/13,Coupe de la Ligue,ac-ajaccio,1,1,"0,00",0,0,0,0,0,0,0,2,0,90'
12931,Mexico,GuillermoOchoa,Keeper,11/12,Ligue 1,ac-ajaccio,37,37,"1,08",0,0,0,1,2,0,0,59,7,3.327'
12932,Mexico,GuillermoOchoa,Keeper,11/12,Coupe de France,ac-ajaccio,2,2,"1,50",0,0,0,0,0,0,0,3,1,210'
12933,Mexico,GuillermoOchoa,Keeper,10/11,Liguilla Clausura,cf-america,2,2,"0,00",0,0,0,0,0,0,0,5,0,180'
12934,Mexico,GuillermoOchoa,Keeper,2011,Libertadores,cf-america,7,7,"1,57",0,0,0,0,1,0,0,5,4,630'
12935,Mexico,GuillermoOchoa,Keeper,10/11,Liga MX Clausura,cf-america,16,16,"1,63",0,0,0,0,0,0,0,27,3,1.440'
12936,Mexico,GuillermoOchoa,Keeper,10/11,Liguilla Apertura,cf-america,4,4,"1,25",0,0,0,0,0,0,0,6,1,360'
12937,Mexico,GuillermoOchoa,Keeper,10/11,PD Apertura,cf-america,17,16,"1,69",0,0,0,0,2,0,0,13,6,1.440'
12938,Mexico,GuillermoOchoa,Keeper,09/10,Liga MX Clausura,cf-america,13,13,"1,38",0,0,0,0,1,0,0,17,3,1.170'
12939,Mexico,GuillermoOchoa,Keeper,09/10,Supercopa MX,cf-america,4,4,"1,75",0,0,0,0,0,0,0,4,2,390'
12940,Mexico,GuillermoOchoa,Keeper,09/10,Liguilla Apertura,cf-america,2,2,"0,50",0,0,0,0,0,0,0,2,0,180'
12941,Mexico,GuillermoOchoa,Keeper,09/10,PD Apertura,cf-america,13,13,"1,92",0,0,0,0,2,0,0,12,6,1.170'
12942,Mexico,GuillermoOchoa,Keeper,08/09,Liga MX Clausura,cf-america,16,16,"1,44",0,0,0,0,1,0,0,24,3,1.440'
12943,Mexico,GuillermoOchoa,Keeper,08/09,Supercopa MX,cf-america,3,3,"1,33",0,0,0,0,0,0,0,6,0,270'
12944,Mexico,GuillermoOchoa,Keeper,08/09,PD Apertura,cf-america,16,16,"1,25",0,0,0,0,1,0,0,22,3,1.440'
12945,Mexico,GuillermoOchoa,Keeper,2008,Libertadores,cf-america,9,9,"1,22",0,0,0,0,1,0,0,12,3,810'
12946,Mexico,GuillermoOchoa,Keeper,07/08,Liga MX Clausura,cf-america,12,12,"0,83",0,0,0,0,0,0,0,18,3,1.080'
12947,Mexico,GuillermoOchoa,Keeper,07/08,Supercopa MX,cf-america,4,4,"3,00",0,0,0,0,0,0,0,6,1,390'
12948,Mexico,GuillermoOchoa,Keeper,07/08,PD Apertura,cf-america,12,12,"1,50",0,0,0,0,0,0,0,18,0,1.080'
12949,Mexico,GuillermoOchoa,Keeper,2007,Copa Sudamericana,cf-america,8,8,"1,88",0,0,0,0,1,0,0,10,2,720'
12950,Mexico,GuillermoOchoa,Keeper,06/07,Liguilla Clausura,cf-america,6,6,"1,83",0,0,0,0,0,0,0,7,2,540'
12951,Mexico,GuillermoOchoa,Keeper,06/07,Liga MX Clausura,cf-america,15,15,"1,80",0,0,0,0,1,0,0,13,5,1.350'
12952,Mexico,GuillermoOchoa,Keeper,2007,Libertadores,cf-america,2,2,"1,50",0,0,0,0,0,0,0,2,1,180'
12953,Mexico,GuillermoOchoa,Keeper,06/07,Club World Cup,cf-america,3,3,"1,00",0,0,0,0,0,0,0,6,1,270'
12954,Mexico,GuillermoOchoa,Keeper,06/07,Liguilla Apertura,cf-america,4,4,"1,25",0,0,0,0,0,0,0,6,1,360'
12955,Mexico,GuillermoOchoa,Keeper,06/07,PD Apertura,cf-america,17,17,"1,71",0,0,0,0,1,0,0,15,5,1.530'
12956,Mexico,AlfredoTalavera,Keeper,17/18,Liguilla Clausura,deportivo-toluca,1,1,"1,00",0,0,0,0,0,0,0,1,0,90'
12957,Mexico,AlfredoTalavera,Keeper,17/18,Liga MX Clausura,deportivo-toluca,8,7,"2,57",0,0,0,0,1,0,0,5,3,630'
12958,Mexico,AlfredoTalavera,Keeper,17/18,Liga MX Apertura,deportivo-toluca,2,2,"2,00",0,0,0,1,0,0,0,0,2,104'
12959,Mexico,AlfredoTalavera,Keeper,16/17,Liguilla Clausura,deportivo-toluca,4,4,"1,25",0,0,0,0,2,0,0,6,0,360'
12960,Mexico,AlfredoTalavera,Keeper,16/17,Liga MX Clausura,deportivo-toluca,17,17,"1,59",0,0,0,0,2,0,0,20,5,1.530'
12961,Mexico,AlfredoTalavera,Keeper,16/17,Liga MX Apertura,deportivo-toluca,12,12,"1,58",0,0,0,0,2,0,0,16,2,1.080'
12962,Mexico,AlfredoTalavera,Keeper,15/16,Liga MX Clausura,deportivo-toluca,16,16,"1,19",0,0,0,1,3,0,0,19,6,1.406'
12963,Mexico,AlfredoTalavera,Keeper,2016,Libertadores,deportivo-toluca,6,6,"2,17",0,0,0,0,2,0,0,8,1,540'
12964,Mexico,AlfredoTalavera,Keeper,15/16,Liguilla Apertura,deportivo-toluca,4,4,"1,25",0,0,0,0,0,0,0,4,2,360'
12965,Mexico,AlfredoTalavera,Keeper,15/16,Liga MX Apertura,deportivo-toluca,17,17,"1,88",0,0,0,0,3,0,0,24,2,1.530'
12966,Mexico,AlfredoTalavera,Keeper,15/16,Copa MX Apertura,deportivo-toluca,4,4,"2,25",0,0,0,1,0,0,0,3,2,345'
12967,Mexico,AlfredoTalavera,Keeper,14/15,Liga MX Clausura,deportivo-toluca,17,17,"1,41",0,0,0,0,4,0,0,18,8,1.530'
12968,Mexico,AlfredoTalavera,Keeper,14/15,Liguilla Apertura,deportivo-toluca,4,4,"1,00",0,0,0,0,0,0,0,2,2,360'
12969,Mexico,AlfredoTalavera,Keeper,14/15,Liga MX Apertura,deportivo-toluca,16,16,"1,63",0,0,0,0,5,0,0,17,6,1.440'
12970,Mexico,AlfredoTalavera,Keeper,14/15,Copa MX Apertura,deportivo-toluca,3,3,"1,00",0,0,0,0,0,0,0,4,1,270'
12971,Mexico,AlfredoTalavera,Keeper,13/14,Liguilla Clausura,deportivo-toluca,4,4,"1,00",0,0,0,1,0,0,0,3,1,298'
12972,Mexico,AlfredoTalavera,Keeper,13/14,CONCACAF Champions League,deportivo-toluca,9,9,"2,33",0,0,0,1,0,0,0,7,2,773'
12973,Mexico,AlfredoTalavera,Keeper,13/14,Liga MX Clausura,deportivo-toluca,7,7,"1,43",0,0,0,0,1,0,0,9,3,630'
12974,Mexico,AlfredoTalavera,Keeper,13/14,Liga MX Apertura,deportivo-toluca,14,14,"1,64",1,0,0,0,2,0,0,11,5,1.260'
12975,Mexico,AlfredoTalavera,Keeper,12/13,Liga MX Clausura,deportivo-toluca,17,17,"1,06",0,0,0,0,1,0,0,21,3,1.530'
12976,Mexico,AlfredoTalavera,Keeper,2013,Libertadores,deportivo-toluca,5,5,"1,00",0,0,0,0,0,0,0,9,1,450'
12977,Mexico,AlfredoTalavera,Keeper,12/13,Liguilla Apertura,deportivo-toluca,6,6,"1,50",0,0,0,0,3,0,0,8,1,540'
12978,Mexico,AlfredoTalavera,Keeper,12/13,Liga MX Apertura,deportivo-toluca,17,17,"2,00",0,0,0,0,2,0,0,17,4,1.530'
12979,Mexico,AlfredoTalavera,Keeper,12/13,Copa MX Apertura,deportivo-toluca,3,2,"0,50",0,0,0,0,0,0,0,8,0,210'
12980,Mexico,AlfredoTalavera,Keeper,11/12,Liga MX Clausura,deportivo-toluca,16,16,"1,31",0,0,0,1,5,0,0,22,2,1.377'
12981,Mexico,AlfredoTalavera,Keeper,11/12,PD Apertura,deportivo-toluca,17,17,"1,18",0,0,0,0,3,0,0,27,4,1.530'
12982,Mexico,AlfredoTalavera,Keeper,10/11,Liga MX Clausura,deportivo-toluca,17,17,"1,24",0,0,0,0,2,0,1,26,6,1.486'
12983,Mexico,AlfredoTalavera,Keeper,10/11,CONCACAF Champions League,deportivo-toluca,7,7,"1,43",0,0,0,0,1,0,1,6,4,630'
12984,Mexico,AlfredoTalavera,Keeper,10/11,PD Apertura,deportivo-toluca,17,17,"1,29",0,0,0,0,1,0,0,20,4,1.530'
12985,Mexico,AlfredoTalavera,Keeper,09/10,Liguilla Clausura,deportivo-toluca,6,6,"2,00",0,0,0,0,2,0,0,6,3,570'
12986,Mexico,AlfredoTalavera,Keeper,09/10,Liga MX Clausura,deportivo-toluca,17,17,"1,76",0,0,0,0,1,0,0,15,7,1.530'
12987,Mexico,AlfredoTalavera,Keeper,09/10,CONCACAF Champions League,deportivo-toluca,8,8,"1,50",0,0,0,0,0,0,0,9,2,720'
12988,Mexico,AlfredoTalavera,Keeper,09/10,Liguilla Apertura,deportivo-toluca,4,4,"1,00",0,0,0,0,0,0,0,4,1,360'
12989,Mexico,AlfredoTalavera,Keeper,09/10,PD Apertura,deportivo-toluca,17,12,"2,17",0,0,1,0,1,0,0,11,6,1.003'
12990,Mexico,AlfredoTalavera,Keeper,08/09,Liga MX Clausura,tigres-uanl,3,2,"0,50",0,0,1,0,0,0,0,4,0,155'
12991,Mexico,AlfredoTalavera,Keeper,08/09,Supercopa MX,tigres-uanl,3,1,"0,00",0,0,0,0,0,0,0,3,0,90'
12992,Mexico,AlfredoTalavera,Keeper,08/09,Liguilla Apertura,tigres-uanl,2,-,0,0,0,0,0,0,0,0,0,0,0
12993,Mexico,AlfredoTalavera,Keeper,08/09,PD Apertura,tigres-uanl,15,-,0,0,0,0,0,0,0,0,0,0,0
12994,Mexico,AlfredoTalavera,Keeper,07/08,Liguilla Clausura,deportivo-guadalajara,2,-,0,0,0,0,0,0,0,0,0,0,0
12995,Mexico,AlfredoTalavera,Keeper,07/08,Liga MX Clausura,deportivo-guadalajara,17,-,0,0,0,0,0,0,0,0,0,0,0
12996,Mexico,AlfredoTalavera,Keeper,2008,Libertadores,deportivo-guadalajara,5,-,0,0,0,0,0,0,0,0,0,0,0
12997,Mexico,AlfredoTalavera,Keeper,07/08,Liguilla Apertura,deportivo-guadalajara,4,-,0,0,0,0,0,0,0,0,0,0,0
12998,Mexico,AlfredoTalavera,Keeper,07/08,PD Apertura,deportivo-guadalajara,17,-,0,0,0,0,0,0,0,0,0,0,0
12999,Mexico,AlfredoTalavera,Keeper,07/08,North American SuperLiga,deportivo-guadalajara,2,-,0,0,0,0,0,0,0,0,0,0,0
13000,Mexico,AlfredoTalavera,Keeper,06/07,Liguilla Clausura,deportivo-guadalajara,4,-,0,0,0,0,0,0,0,0,0,0,0
13001,Mexico,AlfredoTalavera,Keeper,06/07,Liga MX Clausura,deportivo-guadalajara,17,-,0,0,0,0,0,0,0,0,0,0,0
13002,Mexico,AlfredoTalavera,Keeper,06/07,PD Apertura,deportivo-guadalajara,4,-,0,0,0,0,0,0,0,0,0,0,0
13003,Mexico,JesúsCorona,Keeper,17/18,Liga MX Clausura,cd-cruz-azul,13,13,"0,92",0,0,0,0,2,0,0,15,3,1.170'
13004,Mexico,JesúsCorona,Keeper,17/18,Liguilla Apertura,cd-cruz-azul,2,2,"1,00",0,0,0,0,0,0,0,0,2,180'
13005,Mexico,JesúsCorona,Keeper,17/18,Liga MX Apertura,cd-cruz-azul,16,16,"1,50",0,0,0,0,3,0,0,22,3,1.440'
13006,Mexico,JesúsCorona,Keeper,16/17,Liga MX Clausura,cd-cruz-azul,16,16,"1,13",0,0,0,0,1,0,0,19,4,1.440'
13007,Mexico,JesúsCorona,Keeper,16/17,Liga MX Apertura,cd-cruz-azul,17,17,"1,12",0,0,0,0,1,0,0,23,5,1.530'
13008,Mexico,JesúsCorona,Keeper,15/16,Liga MX Clausura,cd-cruz-azul,17,15,"1,33",0,0,0,0,4,0,0,21,4,1.350'
13009,Mexico,JesúsCorona,Keeper,15/16,Copa MX Clausura,cd-cruz-azul,6,6,"2,00",0,0,0,0,0,0,0,8,2,540'
13010,Mexico,JesúsCorona,Keeper,15/16,Liga MX Apertura,cd-cruz-azul,14,14,"1,14",0,0,0,1,0,0,0,21,3,1.181'
13011,Mexico,JesúsCorona,Keeper,14/15,Liga MX Clausura,cd-cruz-azul,17,17,"1,47",0,0,0,0,0,0,0,14,7,1.530'
13012,Mexico,JesúsCorona,Keeper,14/15,Club World Cup,cd-cruz-azul,3,3,"1,00",0,0,0,0,0,0,0,6,0,330'
13013,Mexico,JesúsCorona,Keeper,14/15,Liga MX Apertura,cd-cruz-azul,16,16,"1,31",0,0,0,0,2,0,1,13,7,1.440'
13014,Mexico,JesúsCorona,Keeper,14/15,CONCACAF Champions League,cd-cruz-azul,4,4,"1,25",0,0,0,0,1,0,0,3,1,360'
13015,Mexico,JesúsCorona,Keeper,13/14,Liguilla Clausura,cd-cruz-azul,1,1,"1,00",0,0,0,0,0,0,0,1,0,90'
13016,Mexico,JesúsCorona,Keeper,13/14,CONCACAF Champions League,cd-cruz-azul,6,6,"1,67",0,0,0,0,1,0,1,4,2,540'
